fecha,producto,categoria,cantidad,precio_unitario,total,mes,mes_nombre,dia_semana,trimestre
2023-01-31,Memoria RAM,Componentes,2,90.98,181.95,1,January,Tuesday,1
2023-01-31,Memoria RAM,Componentes,2,93.96,187.93,1,January,Tuesday,1
2023-01-31,Auriculares,Accesorios,2,55.68,111.36,1,January,Tuesday,1
2023-01-31,Memoria RAM,Componentes,3,91.75,275.26,1,January,Tuesday,1
2023-01-31,Memoria RAM,Componentes,5,84.16,420.78,1,January,Tuesday,1
2023-01-31,Laptop,Computadoras,2,784.7,1569.4,1,January,Tuesday,1
2023-01-31,Router,Redes,2,51.33,102.66,1,January,Tuesday,1
2023-01-31,Laptop,Computadoras,3,734.45,2203.36,1,January,Tuesday,1
2023-01-31,Teclado,Accesorios,2,41.11,82.23,1,January,Tuesday,1
2023-01-31,Disco Duro,Almacenamiento,3,116.54,349.61,1,January,Tuesday,1
2023-01-31,Laptop,Computadoras,3,767.54,2302.62,1,January,Tuesday,1
2023-01-31,Teclado,Accesorios,2,44.07,88.14,1,January,Tuesday,1
2023-01-31,Disco Duro,Almacenamiento,5,119.61,598.05,1,January,Tuesday,1
2023-01-31,Router,Redes,4,55.44,221.75,1,January,Tuesday,1
2023-01-31,Teclado,Accesorios,3,48.07,144.22,1,January,Tuesday,1
2023-02-01,Mouse,Accesorios,1,15.81,15.81,2,February,Wednesday,1
2023-02-01,Auriculares,Accesorios,1,54.9,54.9,2,February,Wednesday,1
2023-02-01,Laptop,Computadoras,1,799.28,799.28,2,February,Wednesday,1
2023-02-01,Disco Duro,Almacenamiento,2,119.03,238.06,2,February,Wednesday,1
2023-02-01,Teclado,Accesorios,3,41.2,123.6,2,February,Wednesday,1
2023-02-02,Teclado,Accesorios,2,41.43,82.86,2,February,Thursday,1
2023-02-02,Auriculares,Accesorios,4,63.69,254.76,2,February,Thursday,1
2023-02-02,Laptop,Computadoras,5,846.4,4232.01,2,February,Thursday,1
2023-02-02,Memoria RAM,Componentes,1,84.33,84.33,2,February,Thursday,1
2023-02-02,Disco Duro,Almacenamiento,3,125.57,376.72,2,February,Thursday,1
2023-02-02,Auriculares,Accesorios,1,61.91,61.91,2,February,Thursday,1
2023-02-02,Webcam,Accesorios,1,86.45,86.45,2,February,Thursday,1
2023-02-02,Router,Redes,1,59.88,59.88,2,February,Thursday,1
2023-02-02,Router,Redes,1,51.49,51.49,2,February,Thursday,1
2023-02-02,Auriculares,Accesorios,2,57.75,115.51,2,February,Thursday,1
2023-02-02,Auriculares,Accesorios,1,56.31,56.31,2,February,Thursday,1
2023-02-02,Disco Duro,Almacenamiento,2,118.12,236.24,2,February,Thursday,1
2023-02-02,Mouse,Accesorios,4,16.03,64.13,2,February,Thursday,1
2023-02-02,Mouse,Accesorios,3,15.99,47.96,2,February,Thursday,1
2023-02-02,Laptop,Computadoras,3,809.71,2429.13,2,February,Thursday,1
2023-02-02,Mouse,Accesorios,3,15.59,46.77,2,February,Thursday,1
2023-02-03,Router,Redes,4,55.8,223.19,2,February,Friday,1
2023-02-03,Disco Duro,Almacenamiento,1,120.92,120.92,2,February,Friday,1
2023-02-03,Webcam,Accesorios,1,83.81,83.81,2,February,Friday,1
2023-02-03,Laptop,Computadoras,5,818.54,4092.69,2,February,Friday,1
2023-02-03,Mouse,Accesorios,3,16.11,48.33,2,February,Friday,1
2023-02-03,USB,Accesorios,5,10.06,50.29,2,February,Friday,1
2023-02-03,Teclado,Accesorios,3,49.48,148.44,2,February,Friday,1
2023-02-03,Monitor,Computadoras,5,263.36,1316.8,2,February,Friday,1
2023-02-03,Auriculares,Accesorios,4,61.53,246.12,2,February,Friday,1
2023-02-03,Disco Duro,Almacenamiento,4,131.62,526.47,2,February,Friday,1
2023-02-03,Router,Redes,1,53.2,53.2,2,February,Friday,1
2023-02-03,Monitor,Computadoras,5,261.61,1308.07,2,February,Friday,1
2023-02-04,Teclado,Accesorios,5,43.69,218.46,2,February,Saturday,1
2023-02-04,Mouse,Accesorios,4,15.65,62.59,2,February,Saturday,1
2023-02-04,Auriculares,Accesorios,1,57.33,57.33,2,February,Saturday,1
2023-02-04,Auriculares,Accesorios,1,55.31,55.31,2,February,Saturday,1
2023-02-04,Memoria RAM,Componentes,4,84.93,339.71,2,February,Saturday,1
2023-02-05,Auriculares,Accesorios,5,57.11,285.54,2,February,Sunday,1
2023-02-05,Webcam,Accesorios,3,86.46,259.38,2,February,Sunday,1
2023-02-05,Mouse,Accesorios,1,15.73,15.73,2,February,Sunday,1
2023-02-05,Monitor,Computadoras,3,245.08,735.24,2,February,Sunday,1
2023-02-05,Webcam,Accesorios,5,85.29,426.45,2,February,Sunday,1
2023-02-05,Router,Redes,3,51.44,154.33,2,February,Sunday,1
2023-02-05,Router,Redes,1,51.55,51.55,2,February,Sunday,1
2023-02-05,Teclado,Accesorios,5,41.02,205.1,2,February,Sunday,1
2023-02-05,USB,Accesorios,1,10.04,10.04,2,February,Sunday,1
2023-02-05,Monitor,Computadoras,2,251.25,502.5,2,February,Sunday,1
2023-02-05,Router,Redes,3,57.84,173.52,2,February,Sunday,1
2023-02-05,Laptop,Computadoras,3,850.53,2551.6,2,February,Sunday,1
2023-02-05,Webcam,Accesorios,5,75.58,377.91,2,February,Sunday,1
2023-02-05,Memoria RAM,Componentes,1,97.11,97.11,2,February,Sunday,1
2023-02-06,Mouse,Accesorios,3,16.13,48.4,2,February,Monday,1
2023-02-06,Teclado,Accesorios,3,41.67,125.0,2,February,Monday,1
2023-02-06,Memoria RAM,Componentes,3,98.2,294.61,2,February,Monday,1
2023-02-06,Router,Redes,1,53.12,53.12,2,February,Monday,1
2023-02-06,Memoria RAM,Componentes,5,94.23,471.17,2,February,Monday,1
2023-02-06,Mouse,Accesorios,4,14.62,58.47,2,February,Monday,1
2023-02-06,Disco Duro,Almacenamiento,3,125.36,376.09,2,February,Monday,1
2023-02-06,Router,Redes,2,50.39,100.78,2,February,Monday,1
2023-02-06,Auriculares,Accesorios,5,64.21,321.07,2,February,Monday,1
2023-02-07,Teclado,Accesorios,2,45.64,91.28,2,February,Tuesday,1
2023-02-07,Disco Duro,Almacenamiento,2,121.05,242.1,2,February,Tuesday,1
2023-02-07,Laptop,Computadoras,3,858.91,2576.72,2,February,Tuesday,1
2023-02-07,Laptop,Computadoras,3,858.77,2576.3,2,February,Tuesday,1
2023-02-07,Memoria RAM,Componentes,5,96.07,480.33,2,February,Tuesday,1
2023-02-07,Memoria RAM,Componentes,5,93.24,466.21,2,February,Tuesday,1
2023-02-07,Webcam,Accesorios,4,74.54,298.15,2,February,Tuesday,1
2023-02-07,Router,Redes,1,49.82,49.82,2,February,Tuesday,1
2023-02-07,USB,Accesorios,2,9.26,18.52,2,February,Tuesday,1
2023-02-07,Auriculares,Accesorios,2,63.82,127.63,2,February,Tuesday,1
2023-02-07,USB,Accesorios,2,9.57,19.15,2,February,Tuesday,1
2023-02-07,Laptop,Computadoras,1,821.09,821.09,2,February,Tuesday,1
2023-02-08,Mouse,Accesorios,4,13.53,54.11,2,February,Wednesday,1
2023-02-08,Teclado,Accesorios,3,47.35,142.05,2,February,Wednesday,1
2023-02-08,Router,Redes,1,60.09,60.09,2,February,Wednesday,1
2023-02-08,Auriculares,Accesorios,5,63.47,317.33,2,February,Wednesday,1
2023-02-08,Monitor,Computadoras,4,228.39,913.57,2,February,Wednesday,1
2023-02-08,Laptop,Computadoras,4,730.78,2923.1,2,February,Wednesday,1
2023-02-08,Router,Redes,1,50.14,50.14,2,February,Wednesday,1
2023-02-08,Disco Duro,Almacenamiento,3,128.46,385.37,2,February,Wednesday,1
2023-02-08,Monitor,Computadoras,3,231.5,694.51,2,February,Wednesday,1
2023-02-08,USB,Accesorios,5,9.04,45.22,2,February,Wednesday,1
2023-02-08,Webcam,Accesorios,3,76.04,228.12,2,February,Wednesday,1
2023-02-08,USB,Accesorios,2,9.32,18.64,2,February,Wednesday,1
2023-02-08,Mouse,Accesorios,5,16.33,81.66,2,February,Wednesday,1
2023-02-08,Teclado,Accesorios,5,48.19,240.94,2,February,Wednesday,1
2023-02-08,USB,Accesorios,5,10.39,51.94,2,February,Wednesday,1
2023-02-08,Monitor,Computadoras,2,263.64,527.28,2,February,Wednesday,1
2023-02-08,Monitor,Computadoras,3,238.66,715.99,2,February,Wednesday,1
2023-02-08,Laptop,Computadoras,4,725.01,2900.03,2,February,Wednesday,1
2023-02-08,Auriculares,Accesorios,5,61.66,308.31,2,February,Wednesday,1
2023-02-09,Teclado,Accesorios,1,44.48,44.48,2,February,Thursday,1
2023-02-09,Laptop,Computadoras,2,863.06,1726.11,2,February,Thursday,1
2023-02-09,Mouse,Accesorios,5,14.1,70.51,2,February,Thursday,1
2023-02-09,Laptop,Computadoras,1,834.39,834.39,2,February,Thursday,1
2023-02-09,Mouse,Accesorios,4,14.92,59.68,2,February,Thursday,1
2023-02-09,Disco Duro,Almacenamiento,4,112.45,449.81,2,February,Thursday,1
2023-02-09,Laptop,Computadoras,5,844.26,4221.28,2,February,Thursday,1
2023-02-09,Mouse,Accesorios,4,13.55,54.21,2,February,Thursday,1
2023-02-09,Auriculares,Accesorios,4,65.61,262.44,2,February,Thursday,1
2023-02-09,Monitor,Computadoras,1,225.06,225.06,2,February,Thursday,1
2023-02-10,Laptop,Computadoras,4,759.61,3038.43,2,February,Friday,1
2023-02-10,Memoria RAM,Componentes,1,83.89,83.89,2,February,Friday,1
2023-02-10,Webcam,Accesorios,5,76.3,381.52,2,February,Friday,1
2023-02-10,Disco Duro,Almacenamiento,3,131.62,394.87,2,February,Friday,1
2023-02-10,Laptop,Computadoras,5,731.59,3657.96,2,February,Friday,1
2023-02-10,Mouse,Accesorios,3,15.58,46.75,2,February,Friday,1
2023-02-10,Laptop,Computadoras,4,844.78,3379.1,2,February,Friday,1
2023-02-10,Disco Duro,Almacenamiento,3,119.53,358.6,2,February,Friday,1
2023-02-10,Disco Duro,Almacenamiento,1,113.81,113.81,2,February,Friday,1
2023-02-10,Memoria RAM,Componentes,4,93.64,374.58,2,February,Friday,1
2023-02-10,Router,Redes,2,53.09,106.18,2,February,Friday,1
2023-02-11,Laptop,Computadoras,1,861.21,861.21,2,February,Saturday,1
2023-02-11,Laptop,Computadoras,5,732.57,3662.86,2,February,Saturday,1
2023-02-11,Webcam,Accesorios,2,87.64,175.28,2,February,Saturday,1
2023-02-11,Router,Redes,2,58.31,116.61,2,February,Saturday,1
2023-02-11,Mouse,Accesorios,2,14.0,28.0,2,February,Saturday,1
2023-02-11,Laptop,Computadoras,3,739.88,2219.63,2,February,Saturday,1
2023-02-12,Webcam,Accesorios,1,86.98,86.98,2,February,Sunday,1
2023-02-12,USB,Accesorios,1,10.42,10.42,2,February,Sunday,1
2023-02-12,Disco Duro,Almacenamiento,2,123.01,246.01,2,February,Sunday,1
2023-02-12,Monitor,Computadoras,3,249.22,747.66,2,February,Sunday,1
2023-02-12,Monitor,Computadoras,4,254.87,1019.5,2,February,Sunday,1
2023-02-12,Webcam,Accesorios,2,79.69,159.39,2,February,Sunday,1
2023-02-12,Memoria RAM,Componentes,4,94.17,376.67,2,February,Sunday,1
2023-02-12,Mouse,Accesorios,4,14.24,56.97,2,February,Sunday,1
2023-02-12,Memoria RAM,Componentes,5,92.08,460.42,2,February,Sunday,1
2023-02-12,Teclado,Accesorios,4,47.2,188.79,2,February,Sunday,1
2023-02-12,USB,Accesorios,5,10.32,51.59,2,February,Sunday,1
2023-02-12,Teclado,Accesorios,4,45.5,181.99,2,February,Sunday,1
2023-02-12,Mouse,Accesorios,3,14.19,42.56,2,February,Sunday,1
2023-02-12,Disco Duro,Almacenamiento,1,119.84,119.84,2,February,Sunday,1
2023-02-12,Router,Redes,3,56.98,170.95,2,February,Sunday,1
2023-02-13,Webcam,Accesorios,1,85.45,85.45,2,February,Monday,1
2023-02-13,Laptop,Computadoras,5,836.35,4181.74,2,February,Monday,1
2023-02-13,Disco Duro,Almacenamiento,4,123.09,492.36,2,February,Monday,1
2023-02-13,Monitor,Computadoras,4,227.01,908.02,2,February,Monday,1
2023-02-13,Laptop,Computadoras,3,812.59,2437.76,2,February,Monday,1
2023-02-13,Monitor,Computadoras,2,261.26,522.53,2,February,Monday,1
2023-02-13,Monitor,Computadoras,2,254.89,509.77,2,February,Monday,1
2023-02-13,Monitor,Computadoras,2,274.61,549.21,2,February,Monday,1
2023-02-13,Router,Redes,5,51.82,259.09,2,February,Monday,1
2023-02-13,Mouse,Accesorios,5,15.7,78.5,2,February,Monday,1
2023-02-13,Teclado,Accesorios,2,46.94,93.88,2,February,Monday,1
2023-02-13,USB,Accesorios,2,9.48,18.95,2,February,Monday,1
2023-02-13,Mouse,Accesorios,5,16.06,80.32,2,February,Monday,1
2023-02-13,Memoria RAM,Componentes,4,88.29,353.16,2,February,Monday,1
2023-02-13,Disco Duro,Almacenamiento,1,123.9,123.9,2,February,Monday,1
2023-02-13,USB,Accesorios,1,9.78,9.78,2,February,Monday,1
2023-02-13,Memoria RAM,Componentes,4,85.65,342.59,2,February,Monday,1
2023-02-14,Auriculares,Accesorios,1,63.28,63.28,2,February,Tuesday,1
2023-02-14,Disco Duro,Almacenamiento,4,131.28,525.1,2,February,Tuesday,1
2023-02-14,Router,Redes,3,54.36,163.09,2,February,Tuesday,1
2023-02-14,Router,Redes,5,53.21,266.04,2,February,Tuesday,1
2023-02-14,Memoria RAM,Componentes,1,89.09,89.09,2,February,Tuesday,1
2023-02-14,Disco Duro,Almacenamiento,3,130.77,392.3,2,February,Tuesday,1
2023-02-14,Memoria RAM,Componentes,4,87.83,351.31,2,February,Tuesday,1
2023-02-14,Auriculares,Accesorios,5,60.4,302.01,2,February,Tuesday,1
2023-02-14,Laptop,Computadoras,1,832.86,832.86,2,February,Tuesday,1
2023-02-15,Webcam,Accesorios,4,80.64,322.55,2,February,Wednesday,1
2023-02-15,Monitor,Computadoras,2,274.33,548.67,2,February,Wednesday,1
2023-02-15,Memoria RAM,Componentes,5,97.86,489.29,2,February,Wednesday,1
2023-02-15,Laptop,Computadoras,3,792.35,2377.06,2,February,Wednesday,1
2023-02-15,Auriculares,Accesorios,3,57.79,173.38,2,February,Wednesday,1
2023-02-15,Laptop,Computadoras,3,726.65,2179.95,2,February,Wednesday,1
2023-02-15,Router,Redes,4,60.35,241.41,2,February,Wednesday,1
2023-02-15,Disco Duro,Almacenamiento,3,108.12,324.36,2,February,Wednesday,1
2023-02-15,Mouse,Accesorios,1,15.42,15.42,2,February,Wednesday,1
2023-02-15,Memoria RAM,Componentes,3,89.8,269.4,2,February,Wednesday,1
2023-02-15,Webcam,Accesorios,4,74.01,296.05,2,February,Wednesday,1
2023-02-15,Monitor,Computadoras,2,235.09,470.19,2,February,Wednesday,1
2023-02-16,Disco Duro,Almacenamiento,2,112.52,225.04,2,February,Thursday,1
2023-02-16,USB,Accesorios,5,9.89,49.44,2,February,Thursday,1
2023-02-16,Auriculares,Accesorios,2,61.94,123.88,2,February,Thursday,1
2023-02-16,USB,Accesorios,2,9.75,19.5,2,February,Thursday,1
2023-02-16,Mouse,Accesorios,2,15.35,30.71,2,February,Thursday,1
2023-02-16,Disco Duro,Almacenamiento,1,108.73,108.73,2,February,Thursday,1
2023-02-16,Disco Duro,Almacenamiento,1,124.55,124.55,2,February,Thursday,1
2023-02-16,Laptop,Computadoras,1,754.51,754.51,2,February,Thursday,1
2023-02-16,Auriculares,Accesorios,5,60.93,304.63,2,February,Thursday,1
2023-02-16,Mouse,Accesorios,2,15.31,30.63,2,February,Thursday,1
2023-02-16,Memoria RAM,Componentes,1,88.32,88.32,2,February,Thursday,1
2023-02-17,Memoria RAM,Componentes,5,91.21,456.03,2,February,Friday,1
2023-02-17,Memoria RAM,Componentes,3,96.81,290.44,2,February,Friday,1
2023-02-17,Webcam,Accesorios,4,82.68,330.73,2,February,Friday,1
2023-02-17,Webcam,Accesorios,2,84.2,168.39,2,February,Friday,1
2023-02-17,Memoria RAM,Componentes,3,96.64,289.92,2,February,Friday,1
2023-02-17,Laptop,Computadoras,1,772.54,772.54,2,February,Friday,1
2023-02-17,Laptop,Computadoras,4,817.57,3270.29,2,February,Friday,1
2023-02-17,Auriculares,Accesorios,3,58.66,175.99,2,February,Friday,1
2023-02-17,Memoria RAM,Componentes,1,85.28,85.28,2,February,Friday,1
2023-02-17,Laptop,Computadoras,3,756.36,2269.09,2,February,Friday,1
2023-02-17,Router,Redes,3,56.14,168.41,2,February,Friday,1
2023-02-17,Router,Redes,2,54.6,109.2,2,February,Friday,1
2023-02-17,Teclado,Accesorios,5,48.27,241.35,2,February,Friday,1
2023-02-17,Mouse,Accesorios,4,13.58,54.31,2,February,Friday,1
2023-02-17,Router,Redes,1,53.68,53.68,2,February,Friday,1
2023-02-17,Mouse,Accesorios,5,14.24,71.19,2,February,Friday,1
2023-02-17,Monitor,Computadoras,3,263.24,789.73,2,February,Friday,1
2023-02-17,Webcam,Accesorios,2,83.45,166.9,2,February,Friday,1
2023-02-17,Auriculares,Accesorios,3,54.09,162.27,2,February,Friday,1
2023-02-17,Auriculares,Accesorios,4,65.46,261.82,2,February,Friday,1
2023-02-18,Teclado,Accesorios,4,48.91,195.64,2,February,Saturday,1
2023-02-18,Webcam,Accesorios,3,73.62,220.87,2,February,Saturday,1
2023-02-18,Monitor,Computadoras,5,239.24,1196.22,2,February,Saturday,1
2023-02-18,Teclado,Accesorios,2,45.99,91.99,2,February,Saturday,1
2023-02-18,Mouse,Accesorios,2,14.32,28.64,2,February,Saturday,1
2023-02-18,Monitor,Computadoras,2,231.09,462.19,2,February,Saturday,1
2023-02-18,USB,Accesorios,4,9.36,37.45,2,February,Saturday,1
2023-02-18,USB,Accesorios,1,10.13,10.13,2,February,Saturday,1
2023-02-19,Disco Duro,Almacenamiento,4,118.19,472.75,2,February,Sunday,1
2023-02-19,Webcam,Accesorios,1,77.98,77.98,2,February,Sunday,1
2023-02-19,Router,Redes,3,49.53,148.59,2,February,Sunday,1
2023-02-19,Webcam,Accesorios,5,86.15,430.74,2,February,Sunday,1
2023-02-19,Memoria RAM,Componentes,2,84.82,169.63,2,February,Sunday,1
2023-02-19,Router,Redes,2,53.47,106.94,2,February,Sunday,1
2023-02-19,Router,Redes,1,52.11,52.11,2,February,Sunday,1
2023-02-19,Auriculares,Accesorios,4,57.3,229.19,2,February,Sunday,1
2023-02-19,Teclado,Accesorios,4,44.31,177.25,2,February,Sunday,1
2023-02-19,Router,Redes,1,50.55,50.55,2,February,Sunday,1
2023-02-19,Monitor,Computadoras,2,247.59,495.18,2,February,Sunday,1
2023-02-19,Mouse,Accesorios,5,14.0,70.02,2,February,Sunday,1
2023-02-19,Teclado,Accesorios,4,48.27,193.06,2,February,Sunday,1
2023-02-19,USB,Accesorios,5,9.19,45.96,2,February,Sunday,1
2023-02-20,Auriculares,Accesorios,3,61.29,183.86,2,February,Monday,1
2023-02-20,Router,Redes,1,53.8,53.8,2,February,Monday,1
2023-02-20,Memoria RAM,Componentes,1,98.78,98.78,2,February,Monday,1
2023-02-20,Teclado,Accesorios,5,46.58,232.91,2,February,Monday,1
2023-02-20,Router,Redes,5,57.39,286.97,2,February,Monday,1
2023-02-20,Laptop,Computadoras,3,878.6,2635.8,2,February,Monday,1
2023-02-20,Teclado,Accesorios,4,47.02,188.08,2,February,Monday,1
2023-02-20,Router,Redes,5,50.37,251.87,2,February,Monday,1
2023-02-20,Disco Duro,Almacenamiento,5,129.46,647.3,2,February,Monday,1
2023-02-20,Teclado,Accesorios,1,43.41,43.41,2,February,Monday,1
2023-02-20,Webcam,Accesorios,1,81.87,81.87,2,February,Monday,1
2023-02-20,Laptop,Computadoras,4,730.82,2923.27,2,February,Monday,1
2023-02-20,Auriculares,Accesorios,4,56.8,227.22,2,February,Monday,1
2023-02-20,Auriculares,Accesorios,2,62.16,124.32,2,February,Monday,1
2023-02-20,Router,Redes,3,51.59,154.78,2,February,Monday,1
2023-02-20,Mouse,Accesorios,4,15.49,61.94,2,February,Monday,1
2023-02-20,Laptop,Computadoras,3,836.9,2510.71,2,February,Monday,1
2023-02-20,Monitor,Computadoras,4,229.44,917.75,2,February,Monday,1
2023-02-20,Auriculares,Accesorios,5,61.62,308.1,2,February,Monday,1
2023-02-20,Memoria RAM,Componentes,2,82.74,165.48,2,February,Monday,1
2023-02-21,USB,Accesorios,4,9.7,38.78,2,February,Tuesday,1
2023-02-21,Disco Duro,Almacenamiento,4,119.4,477.59,2,February,Tuesday,1
2023-02-21,USB,Accesorios,4,10.95,43.79,2,February,Tuesday,1
2023-02-21,Webcam,Accesorios,5,83.79,418.97,2,February,Tuesday,1
2023-02-21,Disco Duro,Almacenamiento,4,113.85,455.39,2,February,Tuesday,1
2023-02-21,Auriculares,Accesorios,4,61.48,245.93,2,February,Tuesday,1
2023-02-21,Mouse,Accesorios,1,15.33,15.33,2,February,Tuesday,1
2023-02-21,Webcam,Accesorios,4,83.34,333.36,2,February,Tuesday,1
2023-02-21,Monitor,Computadoras,1,236.37,236.37,2,February,Tuesday,1
2023-02-21,Mouse,Accesorios,1,13.76,13.76,2,February,Tuesday,1
2023-02-21,Memoria RAM,Componentes,1,90.18,90.18,2,February,Tuesday,1
2023-02-21,Teclado,Accesorios,4,43.02,172.07,2,February,Tuesday,1
2023-02-21,Router,Redes,4,59.11,236.43,2,February,Tuesday,1
2023-02-22,Teclado,Accesorios,3,45.67,137.01,2,February,Wednesday,1
2023-02-22,Auriculares,Accesorios,4,56.5,226.01,2,February,Wednesday,1
2023-02-22,Laptop,Computadoras,2,806.36,1612.71,2,February,Wednesday,1
2023-02-22,Teclado,Accesorios,2,48.31,96.63,2,February,Wednesday,1
2023-02-22,Webcam,Accesorios,3,84.64,253.92,2,February,Wednesday,1
2023-02-22,Monitor,Computadoras,1,241.13,241.13,2,February,Wednesday,1
2023-02-22,Teclado,Accesorios,2,41.88,83.77,2,February,Wednesday,1
2023-02-22,Teclado,Accesorios,2,49.12,98.23,2,February,Wednesday,1
2023-02-22,Mouse,Accesorios,2,15.97,31.93,2,February,Wednesday,1
2023-02-22,Memoria RAM,Componentes,5,96.52,482.58,2,February,Wednesday,1
2023-02-23,Laptop,Computadoras,5,770.81,3854.03,2,February,Thursday,1
2023-02-23,Teclado,Accesorios,1,47.93,47.93,2,February,Thursday,1
2023-02-23,Auriculares,Accesorios,2,54.82,109.64,2,February,Thursday,1
2023-02-23,Mouse,Accesorios,4,13.91,55.62,2,February,Thursday,1
2023-02-23,Monitor,Computadoras,5,252.48,1262.38,2,February,Thursday,1
2023-02-23,Monitor,Computadoras,2,238.89,477.78,2,February,Thursday,1
2023-02-23,Webcam,Accesorios,5,72.28,361.42,2,February,Thursday,1
2023-02-23,Mouse,Accesorios,4,14.59,58.38,2,February,Thursday,1
2023-02-24,Teclado,Accesorios,5,47.53,237.63,2,February,Friday,1
2023-02-24,Router,Redes,1,50.14,50.14,2,February,Friday,1
2023-02-24,Mouse,Accesorios,5,15.36,76.79,2,February,Friday,1
2023-02-24,Memoria RAM,Componentes,3,84.07,252.22,2,February,Friday,1
2023-02-24,Auriculares,Accesorios,1,63.39,63.39,2,February,Friday,1
2023-02-24,Teclado,Accesorios,4,46.06,184.25,2,February,Friday,1
2023-02-24,Monitor,Computadoras,1,236.63,236.63,2,February,Friday,1
2023-02-24,Monitor,Computadoras,5,256.19,1280.97,2,February,Friday,1
2023-02-24,Webcam,Accesorios,2,74.09,148.18,2,February,Friday,1
2023-02-24,Monitor,Computadoras,5,242.71,1213.56,2,February,Friday,1
2023-02-24,Webcam,Accesorios,5,78.19,390.97,2,February,Friday,1
2023-02-24,Auriculares,Accesorios,2,55.61,111.21,2,February,Friday,1
2023-02-24,Auriculares,Accesorios,5,63.12,315.62,2,February,Friday,1
2023-02-24,Router,Redes,5,51.87,259.34,2,February,Friday,1
2023-02-24,Auriculares,Accesorios,2,56.89,113.79,2,February,Friday,1
2023-02-24,Auriculares,Accesorios,5,63.62,318.09,2,February,Friday,1
2023-02-24,Monitor,Computadoras,1,230.49,230.49,2,February,Friday,1
2023-02-24,Auriculares,Accesorios,4,57.19,228.77,2,February,Friday,1
2023-02-24,Auriculares,Accesorios,2,55.53,111.05,2,February,Friday,1
2023-02-25,Monitor,Computadoras,4,257.59,1030.34,2,February,Saturday,1
2023-02-25,Teclado,Accesorios,1,46.03,46.03,2,February,Saturday,1
2023-02-25,Webcam,Accesorios,2,84.56,169.12,2,February,Saturday,1
2023-02-25,Laptop,Computadoras,1,736.34,736.34,2,February,Saturday,1
2023-02-25,Disco Duro,Almacenamiento,1,130.63,130.63,2,February,Saturday,1
2023-02-25,Mouse,Accesorios,4,13.73,54.92,2,February,Saturday,1
2023-02-26,Router,Redes,2,49.92,99.85,2,February,Sunday,1
2023-02-26,Disco Duro,Almacenamiento,5,127.8,639.02,2,February,Sunday,1
2023-02-26,USB,Accesorios,2,9.77,19.55,2,February,Sunday,1
2023-02-26,Webcam,Accesorios,1,81.82,81.82,2,February,Sunday,1
2023-02-26,USB,Accesorios,5,9.3,46.5,2,February,Sunday,1
2023-02-27,Laptop,Computadoras,5,727.65,3638.26,2,February,Monday,1
2023-02-27,Disco Duro,Almacenamiento,1,125.91,125.91,2,February,Monday,1
2023-02-27,Laptop,Computadoras,5,848.34,4241.7,2,February,Monday,1
2023-02-27,Teclado,Accesorios,1,49.11,49.11,2,February,Monday,1
